pvc_lemmas,file_path,row,is_phrasal,annotator_agreement_percentage,sents,aligned_idxs,verbs_fixed,sent_string,verb_string
"['get', 'on']",K/KR/KRP.xml,1261,false,1.0,"['You', 'have', 'national', 'radio', ',', 'of', 'course', ',', 'but', 'in', 'a', 'sense', 'there', ""'s"", 'less', 'of', 'it', ',', 'in', 'terms', 'of', 'hour', 'times', ',', 'and', 'you', 'have', 'to', 'be', 'that', 'much', 'better', 'to', 'get', 'on', 'it', ',', 'and', 'the', 'opportunities', 'are', 'not', 'nearly', 'as', 'flagrant', 'as', 'on', 'local', 'radio', '.']","[33, 34]","['get', 'on']","You have national radio , of course , but in a sense there 's less of it , in terms of hour times , and you have to be that much better to get on it , and the opportunities are not nearly as flagrant as on local radio .",get on
"['get', 'out']",H/H4/H4H.xml,29,true,0.6843,"['I', ""'ve"", 'got', 'out', 'me', 'bed', 'to', 'come', 'up', 'here', '.']","[2, 3]","['got', 'out']",I 've got out me bed to come up here .,got out
"['get', 'on']",K/KB/KBW.xml,17737,false,0.6518,"['You', ""'ve"", 'got', 'on', 'your', 'jumper', '.']","[2, 3]","['got', 'on']",You 've got on your jumper .,got on
"['take', 'on']",E/EW/EWA.xml,772,false,0.7064,"['The', 'stylistic', 'values', 'associated', 'with', 'the', 'linguistic', 'data', 'must', 'be', 'largely', 'taken', 'on', 'trust', 'at', 'present', ';', 'in', 'subsequent', 'chapters', ',', 'we', 'shall', 'endeavour', 'to', 'show', 'how', 'these', 'values', ',', 'too', ',', 'can', 'be', 'studied', 'systematically', '.']","[11, 12]","['taken', 'on']","The stylistic values associated with the linguistic data must be largely taken on trust at present ; in subsequent chapters , we shall endeavour to show how these values , too , can be studied systematically .",taken on
"['get', 'by']",J/J1/J13.xml,2685,true,1.0,"['When', 'it', ""'s"", 'available', 'I', 'get', 'by', 'on', 'half', 'a', 'gram', 'a', 'day', '.']","[5, 6]","['get', 'by']",When it 's available I get by on half a gram a day .,get by
"['give', 'in']",H/H5/H5H.xml,210,true,1.0,"['So', 'eventually', 'the', 'they', 'had', 'to', 'give', 'in', 'in', 'the', 'end', '.']","[6, 7]","['give', 'in']",So eventually the they had to give in in the end .,give in
"['get', 'over']",D/D9/D91.xml,767,true,1.0,"['And', 'I', 'think', 'it', ""'s"", 'very', 'important', 'that', 'people', 'can', 'come', 'and', 'talk', 'to', 'you', 'and', 'some', 'representative', ""'s"", 'of', 'the', 'board', 'because', 'there', 'is', 'unrest', 'Tom', 'and', 'I', ""'m"", 'not', 'prepared', 'to', 'stick', 'my', 'neck', 'out', 'and', 'say', 'in', 'what', 'quarter', 'this', 'lies', 'but', 'it', 'can', 'be', 'got', 'over', 'it', 'can', 'be', 'ironed', 'out', 'because', 'running', 'a', 'theatre', 'is', 'to', 'do', 'with', 'team', 'spirit', 'and', 'that', 'team', 'spirit', 'get', ""'s"", 'conveyed', 'to', 'the', 'public', '.']","[48, 49]","['got', 'over']",And I think it 's very important that people can come and talk to you and some representative 's of the board because there is unrest Tom and I 'm not prepared to stick my neck out and say in what quarter this lies but it can be got over it can be ironed out because running a theatre is to do with team spirit and that team spirit get 's conveyed to the public .,got over
"['take', 'after']",J/J1/J1A.xml,895,true,1.0,"['A', 'composer', 'who', 'took', 'after', 'Campra', 'in', 'being', 'able', 'to', 'dramatize', 'recitatives', 'without', 'having', 'to', 'resort', 'to', 'highly', 'coloured', 'harmony', 'was', 'Michel', 'Pignolet', 'de', '.']","[3, 4]","['took', 'after']",A composer who took after Campra in being able to dramatize recitatives without having to resort to highly coloured harmony was Michel Pignolet de .,took after
"['get', 'out']",G/GW/GW3.xml,2353,true,1.0,"['As', 'they', 'were', 'getting', 'out', 'of', 'the', 'police', 'car', 'a', 'royal', 'blue', 'Land', 'Rover', 'drew', 'up', 'beside', 'them', 'and', 'a', 'coastguard', 'officer', 'got', 'out', '.']","[3, 4]","['getting', 'out']",As they were getting out of the police car a royal blue Land Rover drew up beside them and a coastguard officer got out .,getting out
"['give', 'in']",C/CB/CBX.xml,3214,false,1.0,"['Second', ',', 'the', 'example', 'auditors', ""'"", 'reports', 'given', 'in', 'the', 'proposed', 'SAS', 'place', 'the', 'opinion', 'paragraph', 'at', 'the', 'end', 'of', 'the', 'reports', '.']","[7, 8]","['given', 'in']","Second , the example auditors ' reports given in the proposed SAS place the opinion paragraph at the end of the reports .",given in
"['take', 'on']",E/EB/EBV.xml,1233,true,1.0,"['Then', 'Lebensraum', 'became', 'available', 'in', 'Venice', 'in', 'the', 'Sixties', ',', 'when', 'he', 'took', 'on', 'the', 'first', 'floor', 'of', 'the', 'Palazzo', 'Malpiero', 'Trevisani', 'in', 'Campo', 'Santa', 'Maria', 'Formosa', '.']","[12, 13]","['took', 'on']","Then Lebensraum became available in Venice in the Sixties , when he took on the first floor of the Palazzo Malpiero Trevisani in Campo Santa Maria Formosa .",took on
"['give', 'in']",H/H7/H7S.xml,329,false,0.3574,"['Much', 'play', 'is', 'given', 'in', 'the', 'to', 'the', 'rather', 'romantic', 'story', 'of', 'Hocazade', ""'s"", 'extreme', 'poverty', 'in', 'his', 'youth', ',', 'a', 'story', 'which', 'lays', 'the', 'basis', 'for', 'a', 'rags-to-riches', 'saga', 'in', 'respect', 'both', 'of', 'material', 'wealth', 'and', 'of', 'intellectual', 'achievement', 'and', 'which', 'also', 'has', 'overtones', 'of', 'the', 'story', 'of', 'Joseph', '.']","[3, 4]","['given', 'in']","Much play is given in the to the rather romantic story of Hocazade 's extreme poverty in his youth , a story which lays the basis for a rags-to-riches saga in respect both of material wealth and of intellectual achievement and which also has overtones of the story of Joseph .",given in
"['get', 'out']",H/H9/H90.xml,2949,false,0.7222,"['You', 'see', ',', 'Roger', ',', 'I', 'used', 'the', 'ladder', 'to', 'get', 'out', 'of', 'the', 'church', '.']","[10, 11]","['get', 'out']","You see , Roger , I used the ladder to get out of the church .",get out
"['do', 'good']",K/KD/KDX.xml,825,false,0.6518,"['I', 'suppose', 'they', 'would', 'work', 'out', 'nice', 'if', 'you', 'are', 'doing', 'good', 'really', 'would', ""n't"", 'it', '?']","[10, 11]","['doing', 'good']",I suppose they would work out nice if you are doing good really would n't it ?,doing good
"['get', 'out']",H/HC/HCJ.xml,310,true,0.6483,"['Since', 'that', 'day', 'I', 'have', 'never', 'spent', 'much', 'time', 'at', 'the', 'green', 'table', 'and', ',', 'once', 'I', 'got', 'out', 'into', 'the', 'world', 'of', 'journalism', ',', 'worked', 'hard', 'at', 'it', '.']","[17, 18]","['got', 'out']","Since that day I have never spent much time at the green table and , once I got out into the world of journalism , worked hard at it .",got out
"['get', 'off']",H/HR/HRB.xml,628,true,0.681,"['We', 'are', 'now', 'degrees', 'within', 'the', 'tropics', 'and', 'if', 'the', 'trade', 'winds', 'in', 'which', 'we', 'got', 'off', 'Madeira', 'continue', 'we', 'may', 'expect', 'to', 'cross', 'the', 'equator', 'in', 'a', 'week', 'or', 'ten', 'days', ',', 'about', 'which', 'time', 'our', 'Captn.', 'informs', 'us', 'that', 'we', 'may', 'expect', 'to', 'fall', 'in', 'with', 'some', 'homeward', 'bound', 'vessels', 'which', 'will', 'enable', 'me', 'as', 'well', 'as', 'the', 'rest', 'of', 'our', 'passengers', 'to', 'forward', 'letters', 'to', 'our', 'friends', 'bad', 'weather', 'had', 'the', 'effect', 'of', 'making', 'us', 'all', 'good', 'sailors', 'and', 'now', 'we', 'are', 'enjoying', 'fine', 'weather', 'and', 'a', 'fair', 'wind', '.']","[15, 16]","['got', 'off']","We are now degrees within the tropics and if the trade winds in which we got off Madeira continue we may expect to cross the equator in a week or ten days , about which time our Captn. informs us that we may expect to fall in with some homeward bound vessels which will enable me as well as the rest of our passengers to forward letters to our friends bad weather had the effect of making us all good sailors and now we are enjoying fine weather and a fair wind .",got off
"['have', 'on']",H/HK/HKV.xml,1323,false,0.6757,"['The', 'ceremony', 'was', 'boycotted', 'by', 'the', 'US', 'ambassador', 'despite', 'the', 'fact', 'that', 'the', 'government', 'had', 'on', 'June', 'announced', 'the', 'opening', 'of', 'an', 'inquiry', 'into', 'the', 'events', 'surrounding', 'the', 'violence', '.']","[14, 15]","['had', 'on']",The ceremony was boycotted by the US ambassador despite the fact that the government had on June announced the opening of an inquiry into the events surrounding the violence .,had on
"['give', 'in']",E/EE/EE0.xml,1088,false,1.0,"['Alternatively', ',', 'there', 'is', 'MID-', 'CRED', 'where', 'details', 'of', 'all', 'beneficiaries', 'are', 'established', 'on', 'our', 'computer', 'file', ',', 'but', 'authorisation', 'is', 'given', 'in', 'writing', 'rather', 'than', 'over', 'the', 'telephone', '.']","[21, 22]","['given', 'in']","Alternatively , there is MID- CRED where details of all beneficiaries are established on our computer file , but authorisation is given in writing rather than over the telephone .",given in
"['make', 'out']",E/ED/EDG.xml,1159,true,1.0,"['If', 'the', 'adviser', 'wants', 'you', 'to', 'make', 'out', 'a', 'cheque', 'to', 'him', ',', 'the', 'alarm', 'bells', 'should', 'start', 'ringing', '.']","[6, 7]","['make', 'out']","If the adviser wants you to make out a cheque to him , the alarm bells should start ringing .",make out
"['take', 'on']",K/K9/K96.xml,494,true,1.0,"['Males', 'taking', 'on', 'all', 'roles', 'in', 'the', 'home', 'creates', 'healthy', 'role', 'models', '.']","[1, 2]","['taking', 'on']",Males taking on all roles in the home creates healthy role models .,taking on
"['make', 'for']",E/ED/EDF.xml,1446,false,0.7245,"['Payment', 'was', 'never', 'made', 'for', 'a', 'vessel', 'taken', 'from', 'its', 'owner', 'for', 'royal', 'service', ';', 'nor', 'was', 'compensation', 'for', 'loss', 'of', 'a', 'ship', ',', 'or', 'even', 'damage', 'to', 'its', 'equipment', ',', 'normally', 'given', '.']","[3, 4]","['made', 'for']","Payment was never made for a vessel taken from its owner for royal service ; nor was compensation for loss of a ship , or even damage to its equipment , normally given .",made for
"['get', 'off']",F/F7/F7A.xml,996,false,0.6629,"['But', 'it', 'might', 'not', 'be', 'a', 'bad', 'idea', 'to', 'go', 'down', 'that', 'route', 'to', 'see', 'if', 'we', 'can', 'we', 'can', 'see', 'if', 'it', 'can', 'be', 'exploit', 'it', 'at', 'this', 'stage', 'because', 'we', 'have', 'discussed', ',', 'and', 'I', 'know', 'this', 'is', 'getting', 'off', 'the', 'the', 'the', 'the', 'agen']","[40, 41]","['getting', 'off']","But it might not be a bad idea to go down that route to see if we can we can see if it can be exploit it at this stage because we have discussed , and I know this is getting off the the the the agen",getting off
"['take', 'on']",E/ED/EDP.xml,591,false,1.0,"['Clearly', 'the', 'point', 'had', 'arrived', 'in', 'September', 'where', 'fundamental', 'decisions', 'had', 'to', 'be', 'taken', 'on', 'the', 'American', 'commitment', 'to', 'Korea', '.']","[13, 14]","['taken', 'on']",Clearly the point had arrived in September where fundamental decisions had to be taken on the American commitment to Korea .,taken on
"['have', 'on']",G/G0/G0F.xml,364,false,0.6696,"['But', 'the', 'effect', 'you', 'have', 'on', 'me', 'is', 'extraordinary', '!']","[4, 5]","['have', 'on']",But the effect you have on me is extraordinary !,have on
"['get', 'out']",E/EF/EFJ.xml,34,false,0.6927,"['When', 'there', 'were', ',', 'the', 'engine', 'driver', 'would', 'stop', 'the', 'train', 'and', 'get', 'out', 'of', 'his', 'cab', 'and', 'shoo', 'them', 'off', ',', 'and', 'sometimes', 'he', ""'d"", 'wait', 'so', 'that', 'everyone', 'could', 'get', 'down', 'from', 'the', 'carriages', 'and', 'stretch', 'their', 'legs', 'and', 'pick', 'blackberries', 'before', 'they', 'set', 'off', 'again', '.']","[12, 13]","['get', 'out']","When there were , the engine driver would stop the train and get out of his cab and shoo them off , and sometimes he 'd wait so that everyone could get down from the carriages and stretch their legs and pick blackberries before they set off again .",get out
"['get', 'out']",B/B2/B2E.xml,1454,false,0.6511,"['Although', 'I', 'had', 'had', 'only', 'two', 'stitches', 'at', 'the', 'delivery', 'I', 'was', 'tightly', 'bandaged', 'and', 'not', 'allowed', 'to', 'get', 'out', 'of', 'bed', 'for', 'three', 'days', '.']","[18, 19]","['get', 'out']",Although I had had only two stitches at the delivery I was tightly bandaged and not allowed to get out of bed for three days .,get out
"['get', 'on']",E/EC/ECU.xml,942,true,1.0,"['She', 'still', 'sees', 'Bailey', 'often', ',', 'gets', 'on', 'extremely', 'well', 'with', 'Catherine', ',', 'Bailey', ""'s"", 'current', 'wife', ',', 'and', 'if', 'he', 'is', 'out', 'of', 'town', 'for', 'long', 'periods', 'of', 'time', ',', 'they', 'speak', 'on', 'the', 'telephone', '.']","[6, 7]","['gets', 'on']","She still sees Bailey often , gets on extremely well with Catherine , Bailey 's current wife , and if he is out of town for long periods of time , they speak on the telephone .",gets on
"['do', 'up']",K/KC/KCX.xml,8531,false,0.6683,"['She', 'never', 'does', 'up', 'there', '.']","[2, 3]","['does', 'up']",She never does up there .,does up
"['get', 'about']",C/C8/C8E.xml,871,false,0.7222,"['So', 'I', 'got', 'about', 'twenty', 'records', ',', 'ten', 'packets', 'of', 'tea', ',', 'Tropic', 'of', 'Cancer', 'and', 'On', 'the', 'Road', ',', 'and', 'the', 'plays', 'of', 'Tennessee', 'Williams', ',', 'and', 'off', 'I', 'went', 'to', 'live', 'with', 'Eva', '.']","[2, 3]","['got', 'about']","So I got about twenty records , ten packets of tea , Tropic of Cancer and On the Road , and the plays of Tennessee Williams , and off I went to live with Eva .",got about
"['get', 'it', 'on']",K/KB/KB8.xml,3013,false,1.0,"['He', ""'s"", 'got', 'it', 'on', 'his', 'face', '!']","[2, 3, 4]","['got', 'it', 'on']",He 's got it on his face !,got it on
"['get', 'down', 'to']",C/CE/CES.xml,375,true,1.0,"['The', 'first', 'thing', 'that', 'Nigel', 'got', 'down', 'to', 'was', ',', 'as', 'I', 'expected', ',', 'fixing', 'up', 'his', 'hi-fi', ',', 'and', 'on', 'our', 'very', 'first', 'evening', 'that', 'vast', 'area', 'reverberated', 'with', 'the', 'great', 'big', 'beautiful', 'noise', 'of', 'Also', 'sprach', 'Zarathustra', ',', 'so', 'I', 'felt', 'truly', 'at', 'home', '.']","[5, 6, 7]","['got', 'down', 'to']","The first thing that Nigel got down to was , as I expected , fixing up his hi-fi , and on our very first evening that vast area reverberated with the great big beautiful noise of Also sprach Zarathustra , so I felt truly at home .",got down to
"['take', 'on']",B/B0/B0R.xml,861,false,1.0,"['He', 'was', 'taken', 'on', 'the', 'indispensable', 'visit', 'to', 'Holford', 'Glen', ',', 'and', 'it', 'was', 'there', ',', 'seated', 'by', 'the', 'side', 'of', 'the', 'brook', ',', 'that', 'the', 'brief', 'exchange', 'took', 'place', 'which', 'Coleridge', 'was', 'still', 'repeating', 'in', 'his', 'old', 'age', ':', 'Citizen', 'John', ',', 'Coleridge', 'remarked', ',', 'this', 'is', 'a', 'fine', 'place', 'to', 'talk', 'treason', 'in', '!']","[2, 3]","['taken', 'on']","He was taken on the indispensable visit to Holford Glen , and it was there , seated by the side of the brook , that the brief exchange took place which Coleridge was still repeating in his old age : Citizen John , Coleridge remarked , this is a fine place to talk treason in !",taken on
"['take', 'on']",C/CA/CAE.xml,1767,true,1.0,"['Only', 'Sinead', ""O'Connor"", 'would', 'have', 'the', 'courage', ',', 'the', 'reckless', 'spirit', ',', 'to', 'take', 'on', 'songs', 'made', 'famous', 'by', 'the', 'greatest', 'singers', 'Ella', 'Fitzgerald', ',', 'Billie', 'Holiday', ',', 'Peggy', 'Lee', 'to', 'sing', 'them', 'live', 'in', 'front', 'of', 'a', 'orchestra', ',', 'then', 'take', 'on', 'organised', 'religion', 'and', 'blame', 'it', 'for', 'child', 'abuse', ',', 'and', 'damn', 'the', 'consequences', '.']","[13, 14]","['take', 'on']","Only Sinead O'Connor would have the courage , the reckless spirit , to take on songs made famous by the greatest singers Ella Fitzgerald , Billie Holiday , Peggy Lee to sing them live in front of a orchestra , then take on organised religion and blame it for child abuse , and damn the consequences .",take on
"['get', 'out']",G/G4/G4K.xml,283,false,0.6642,"['Jus', 'just', 'press', 'enter', 'and', 'get', 'out', 'of', 'this', '.']","[5, 6]","['get', 'out']",Jus just press enter and get out of this .,get out
"['get', 'together']",A/AD/ADK.xml,120,true,0.675,"['But', 'you', 'need', 'a', 'body', 'that', 'can', 'get', 'together', 'at', 'various', 'stages', 'to', 'liaise', 'and', 'swap', 'ideas', 'but', 'whose', 'members', 'can', 'function', 'in', 'their', 'independent', 'tasks', '.']","[7, 8]","['get', 'together']",But you need a body that can get together at various stages to liaise and swap ideas but whose members can function in their independent tasks .,get together
"['get', 'down', 'to']",C/CK/CKS.xml,1348,true,1.0,"['Another', 'trick', 'that', 'I', 'have', 'learnt', 'is', 'for', 'increasing', 'the', 'likelihood', 'that', 'I', 'will', 'actually', 'get', 'down', 'to', 'a', 'job', 'which', 'is', 'becoming', 'urgent', 'but', 'which', 'I', 'do', ""n't"", 'want', 'to', 'do', '.']","[15, 16, 17]","['get', 'down', 'to']",Another trick that I have learnt is for increasing the likelihood that I will actually get down to a job which is becoming urgent but which I do n't want to do .,get down to
"['get', 'over']",A/AD/ADR.xml,758,true,1.0,"['Sometimes', 'it', 'does', 'get', 'me', 'down', ',', 'but', 'I', 'get', 'over', 'that', 'and', 'then', 'it', 'is', 'off', 'to', 'the', 'next', 'place', '.']","[9, 10]","['get', 'over']","Sometimes it does get me down , but I get over that and then it is off to the next place .",get over
"['get', 'on', 'with']",C/CH/CHW.xml,173,false,0.6429,"['Thankfully', 'the', 'old', 'saw', 'that', 'you', 'ca', ""n't"", 'call', 'yourselves', 'world', 'champions', 'until', 'you', ""'ve"", 'beaten', 'the', 'Boks', 'has', 'been', 'laid', 'to', 'rest', 'and', 'now', ',', 'politics', 'allowing', ',', 'the', 'South', 'African', 'game', 'can', 'get', 'on', 'with', 'the', 'long', 'overdue', 'task', 'of', 'putting', 'its', 'own', 'house', 'in', 'particular', 'its', 'over-powerful', 'domestic', 'unions', 'in', 'order', '.']","[34, 35, 36]","['get', 'on', 'with']","Thankfully the old saw that you ca n't call yourselves world champions until you 've beaten the Boks has been laid to rest and now , politics allowing , the South African game can get on with the long overdue task of putting its own house in particular its over-powerful domestic unions in order .",get on with
"['get', 'on']",K/KB/KBD.xml,1672,false,0.6437,"['You', 'know', ',', 'so', 'it', ""'s"", 'like', 'yo', 'you', ""'ve"", 'got', 'on', 'this', 'minute', 'camera', 'on', 'the', 'line', 'and', 'everything', ',', 'you', 'know', 'so', 'it', ',', 'so', 'that', 'you', 'can', 'actually', 'get', 'the', 'excitement', 'of', 'watching', 'it', 'you', 'know', ',', 'coming', 'and', 'taking']","[10, 11]","['got', 'on']","You know , so it 's like yo you 've got on this minute camera on the line and everything , you know so it , so that you can actually get the excitement of watching it you know , coming and taking",got on
"['get', 'on']",H/HH/HHW.xml,14520,true,0.6843,"['How', 'many', 'passengers', 'is', 'it', 'envisaged', 'will', 'get', 'on', 'or', 'off', 'the', 'trains', 'at', 'Stratford', '?']","[7, 8]","['get', 'on']",How many passengers is it envisaged will get on or off the trains at Stratford ?,get on
"['make', 'for']",G/GU/GU9.xml,1550,false,0.6989,"['Laura', 'wore', 'a', 'long', ',', 'grey', 'satin', 'dress', 'with', 'a', 'big', 'bow', 'which', 'was', 'especially', 'made', 'for', 'her', 'in', 'a', 'more', 'girlish', 'style', 'than', 'she', 'normally', 'allowed', 'herself', '.']","[15, 16]","['made', 'for']","Laura wore a long , grey satin dress with a big bow which was especially made for her in a more girlish style than she normally allowed herself .",made for
"['take', 'on']",B/B2/B21.xml,234,true,1.0,"['How', 'many', 'of', 'us', 'can', 'say', 'that', 'someone', 'changed', 'when', 'they', 'took', 'on', 'a', 'certain', 'job', 'or', 'changed', 'when', 'something', 'happened', 'at', 'work', '.']","[11, 12]","['took', 'on']",How many of us can say that someone changed when they took on a certain job or changed when something happened at work .,took on
"['get', 'out']",A/AS/ASR.xml,1025,false,0.6565,"['Lavas', 'are', 'amongst', 'the', 'most', 'harmless', 'weapons', 'in', 'a', 'volcano', ""'s"", 'formidable', 'armoury', 'one', 'can', 'always', 'see', 'them', 'coming', ',', 'and', 'almost', 'always', 'get', 'out', 'of', 'their', 'way', 'quickly', 'enough', '.']","[23, 24]","['get', 'out']","Lavas are amongst the most harmless weapons in a volcano 's formidable armoury one can always see them coming , and almost always get out of their way quickly enough .",get out
"['get', 'out']",A/AB/AB5.xml,1263,true,0.6509,"['RCA', 'had', 'agreed', 'to', 'certain', 'kinds', 'of', 'support', 'that', 'got', 'out', 'of', 'hand', '.']","[9, 10]","['got', 'out']",RCA had agreed to certain kinds of support that got out of hand .,got out
"['get', 'at']",A/AC/ACB.xml,279,true,0.6696,"['She', 'thought', 'bitterly', 'of', 'the', 'spots', 'she', 'of', 'ten', 'got', 'at', 'the', 'comers', 'of', 'her', 'mouth', 'or', 'across', 'her', 'forehead', '.']","[9, 10]","['got', 'at']",She thought bitterly of the spots she of ten got at the comers of her mouth or across her forehead .,got at
"['make', 'for']",F/FU/FUA.xml,1134,false,0.6509,"['Also', 'with', 'video', 'we', 'are', 'quite', 'likely', 'to', 'be', 'using', 'material', 'which', 'was', 'not', 'made', 'for', 'language', 'teaching', 'anyway', 'and', 'which', 'will', 'be', 'full', 'of', 'visual', 'elements', 'we', 'could', 'exploit', '.']","[14, 15]","['made', 'for']",Also with video we are quite likely to be using material which was not made for language teaching anyway and which will be full of visual elements we could exploit .,made for
"['get', 'over']",H/H8/H8M.xml,3831,true,0.6644,"['You', ""'d"", 'better', 'get', 'over', 'here', '.']","[3, 4]","['get', 'over']",You 'd better get over here .,get over
"['get', 'down', 'to']",K/KG/KGH.xml,809,true,0.6574,"['never', 'thought', 'I', ""'d"", 'get', 'down', 'to', 'this', 'level', '.']","[4, 5, 6]","['get', 'down', 'to']",never thought I 'd get down to this level .,get down to
"['get', 'out']",K/KB/KB8.xml,5528,false,0.6533,"['Well', ',', 'we', 'just', 'got', 'out', 'into', 'the', 'hallway', 'where', 'all', 'these', 'mothers', 'were', 'standing', 'round', 'and']","[4, 5]","['got', 'out']","Well , we just got out into the hallway where all these mothers were standing round and",got out
"['get', 'on']",F/FP/FP7.xml,1858,true,0.6773,"['Pascoe', 'got', 'on', 'to', 'his', 'knees', 'like', 'a', 'man', 'at', 'prayer', ',', 'and', 'hauled', 'Singer', 'towards', 'him', 'by', 'his', 'hair', ',', 'punching', 'twice', ',', 'hard', ',', 'as', 'he', 'pulled', 'the', 'man', 'in', '.']","[1, 2]","['got', 'on']","Pascoe got on to his knees like a man at prayer , and hauled Singer towards him by his hair , punching twice , hard , as he pulled the man in .",got on
"['get', 'over']",K/KE/KE5.xml,527,false,0.6537,"['Shit', ',', 'get', 'over', 'this', 'side']","[2, 3]","['get', 'over']","Shit , get over this side",get over
"['give', 'in']",A/AE/AE7.xml,632,false,1.0,"['Although', 'fallacious', ',', 'it', 'is', 'worth', 'giving', 'in', 'more', 'detail', '.']","[6, 7]","['giving', 'in']","Although fallacious , it is worth giving in more detail .",giving in
"['have', 'on']",K/KC/KC9.xml,5096,false,1.0,"['and', 'any', 'way', 'went', 'down', 'and', 'answer', 'it', 'and', 'I', 'could', 'hear', 'him', 'talking', ',', 'erm', ',', 'you', 'remember', 'he', 'bought', 'this', 'aeroplane', 'back', 'from', 'Americ', 'erm', 'from', 'Australia', ',', 'this', 'one', 'of', 'and', 'it', 'was', 'Australian', 'Air', 'Force', 'one', 'that', 'he', 'had', 'on', 'Australian', ""'s"", ',', 'erm', 'came', 'back', 'and', 'stayed', 'in', 'England', 'for', 'a', 'little', 'while', 'and', 'then', 'he', 'went', 'back', 'to', 'Australia', ',', 'just', 'killed', 'himself', '.']","[42, 43]","['had', 'on']","and any way went down and answer it and I could hear him talking , erm , you remember he bought this aeroplane back from Americ erm from Australia , this one of and it was Australian Air Force one that he had on Australian 's , erm came back and stayed in England for a little while and then he went back to Australia , just killed himself .",had on
"['make', 'for']",E/EC/EC7.xml,2075,false,0.6757,"['I', 'can', 'not', ',', 'however', ',', 'accept', 'his', 'statement', 'that', 'when', 'allowance', 'is', 'made', 'for', 'university', 'posts', 'and', 'the', 'commitment', 'to', 'research', 'there', 'is', 'no', 'indication', 'that', 'London', 'and', 'the', 'south', 'east', 'are', 'better', 'provided', 'for', 'than', 'the', 'United', 'Kingdom', '.']","[13, 14]","['made', 'for']","I can not , however , accept his statement that when allowance is made for university posts and the commitment to research there is no indication that London and the south east are better provided for than the United Kingdom .",made for
"['get', 'out']",K/KP/KPV.xml,1884,true,0.6575,"['Ca', ""n't"", 'get', 'out', 'of', 'bed', '.']","[2, 3]","['get', 'out']",Ca n't get out of bed .,get out
"['make', 'for']",E/E9/E9W.xml,1079,false,1.0,"['These', 'tapes', 'are', 'not', 'made', 'for', 'hinging', 'pictures', '.']","[4, 5]","['made', 'for']",These tapes are not made for hinging pictures .,made for
"['take', 'after']",F/FB/FBL.xml,3042,true,1.0,"['Were', 'you', 'to', 'take', 'after', 'the', 'Italians', ',', 'you', 'would', 'use', 'no', 'more', 'than', 'oil', 'and', 'vinegar', ',', 'added', 'at', 'the', 'time', 'you', 'served', 'the', 'salad', ',', 'even', 'leaving', 'each', 'consumer', 'to', 'make', 'up', 'his', 'or', 'her', 'own', 'dressing', '.']","[3, 4]","['take', 'after']","Were you to take after the Italians , you would use no more than oil and vinegar , added at the time you served the salad , even leaving each consumer to make up his or her own dressing .",take after
"['make', 'out']",A/AL/ALJ.xml,2629,true,1.0,"['Anne', 'could', 'make', 'out', 'the', 'ridges', 'of', 'her', 'sister', ""'s"", 'knuckles', '.']","[2, 3]","['make', 'out']",Anne could make out the ridges of her sister 's knuckles .,make out
"['get', 'on']",K/KB/KBR.xml,1468,true,1.0,"['How', 'you', 'getting', 'on', ',', 'alright', '?']","[2, 3]","['getting', 'on']","How you getting on , alright ?",getting on
"['get', 'together']",F/FL/FLB.xml,82,true,1.0,"['mm', ',', 'mm', ',', 'were', ',', 'were', 'talking', 'about', 'what', 'happens', 'when', 'people', 'who', 'have', 'fallen', 'in', 'love', 'get', 'together', 'and', 'decide', 'to', 'stay', 'together', 'for', 'a', 'bit', 'and', 'its', 'been', 'suggested', 'that', 'marriage', 'can', 'put', 'some', 'strains', 'on', 'er', 'what', 'started', 'off', 'as', 'a', 'very', 'heady', 'mutual', 'experience', ',', 'if', 'your', 'lucky', ',', 'let', 'me', 'ask', 'you', 'this', ',', 'do', 'you', 'think', 'marriage', 'destroys', 'love', '?', ',', 'button', 'one', 'for', 'yes', 'and', 'button', 'two', 'for', 'no', ',', 'does', 'marriage', 'destroy', 'love', '?', ',', 'as', 'you', 'understand', 'it', 'mm', 'a', 'few', 'are', 'not', 'sure', 'but', 'thirty', 'people', 'have', 'said', 'yes', ',', 'who', 'said', 'yes']","[18, 19]","['get', 'together']","mm , mm , were , were talking about what happens when people who have fallen in love get together and decide to stay together for a bit and its been suggested that marriage can put some strains on er what started off as a very heady mutual experience , if your lucky , let me ask you this , do you think marriage destroys love ? , button one for yes and button two for no , does marriage destroy love ? , as you understand it mm a few are not sure but thirty people have said yes , who said yes",get together
"['get', 'out']",J/JY/JY7.xml,1174,true,0.6835,"['Now', ',', 'get', 'out', '!']","[2, 3]","['get', 'out']","Now , get out !",get out
"['get', 'through']",H/HS/HS4.xml,44,true,0.6902,"['For', 'a', 'company', 'to', 'earn', 'registration', ',', 'it', 'must', 'undergo', 'an', 'exhaustive', 'BSI', 'inspection', 'process', ',', 'which', 'only', 'the', 'very', 'best', 'firms', 'will', 'get', 'through', '.']","[23, 24]","['get', 'through']","For a company to earn registration , it must undergo an exhaustive BSI inspection process , which only the very best firms will get through .",get through
